id,name,us_sound,us_link,type
89383,castle,ˈkæs.əl,../audio/c/castle.mp3,noun
89384,castled,ˈkæs.əl,../audio/c/castle.mp3,verb
89392,castling,ˈkæs.əl,../audio/c/castle.mp3,verb
89394,castoff,ˈkæstˌɔf,../audio/c/uszzzzc024.mp3,noun
89396,castor,ˈkæs.tɚ,../audio/c/caster.mp3,noun
89410,castrate,kæsˈtreɪt,../audio/c/castrate.mp3,verb
89411,castrated,ˈkæs.treɪ.t̬ɪd,../audio/c/cdo1121uscast0814.mp3,adjective
89415,castrating,kæsˈtreɪt,../audio/c/castrate.mp3,verb
89416,castration,kæsˈtreɪ.ʃən,../audio/c/uscastr001.mp3,noun
89428,casual,ˈkæʒ.uː.əl,../audio/c/casual.mp3,adjective
89432,casually,ˈkæʒ.uː.ə.li,../audio/c/casually.mp3,adverb
89435,casualty,ˈkæʒ.uː.əl.ti,../audio/c/casualty.mp3,noun
89445,casuist,ˈkæʒ.u.ɪst,../audio/c/cdo0623uscasu0415.mp3,noun
89450,casuistry,ˈkæz.u.ɪ.stri,../audio/c/uscastr002.mp3,noun
89459,cat,kæt,../audio/c/cat.mp3,noun
89489,cataclysm,ˈkæt̬.ə.klɪ.zəm,../audio/c/cataclysm.mp3,noun
89493,cataclysmic,ˌkæt̬.əˈklɪz.mɪk,../audio/c/cataclysmic.mp3,adjective
89494,cataclysmically,ˌkæt̬.əˈklɪz.mɪk.li,../audio/c/cdo1121uscata0819.mp3,adverb
89497,catacomb,ˈkæt̬.ə.kuːm,../audio/c/uscastr003.mp3,noun
89517,catafalque,ˈkæt̬.ə.fɑːlk,../audio/c/cdo0123uscata0417.mp3,noun
89528,catalan,ˈkæt̬.ə.lɑːn,../audio/c/cus00344.mp3,noun
89539,catalepsy,ˈkæt̬.ə.lep.si,../audio/c/uscastr004.mp3,noun
89542,cataleptic,ˌkæt̬.əˈlep.tɪk,../audio/c/uscastr005.mp3,adjective
89554,catalyse,ˈkæt̬.əl.aɪz,../audio/c/cdo0318uscata0805.mp3,verb
89556,catalysis,kəˈtæl.ə.sɪs,../audio/c/uscastr006.mp3,noun
89557,catalyst,ˈkæt̬.əl.ɪst,../audio/c/eus70718.mp3,noun
89560,catalytic,ˌkæt̬.əˈlɪt̬.ɪk,../audio/c/eus70719.mp3,adjective
89562,catalytically,ˌkæt̬.əˈlɪ.t̬ɪ.kəl.i,../audio/c/cdo0623uscata0417.mp3,adverb
89564,catalyze,ˈkæt̬.əl.aɪz,../audio/c/cdo0318uscata0806.mp3,verb
89576,catalog,ˈkæt̬.əl.ɑːɡ,../audio/c/catalog.mp3,noun
89588,catalogue,ˈkæt̬.əl.ɑːɡ,../audio/c/catalog.mp3,noun
89589,catalogued,ˈkæt̬.əl.ɑːɡ,../audio/c/catalog.mp3,verb
89592,cataloguing,ˈkæt̬.əl.ɑːɡ,../audio/c/catalog.mp3,verb
89600,catalpa,kəˈtæl.pə,../audio/c/cdo0623uscata0416.mp3,noun
89604,catamaran,ˈkæt̬.ə.mə.ræn,../audio/c/uscastr008.mp3,noun
89627,cataphatic,ˌkæt̬.əˈfæt̬.ɪk,../audio/c/cdo0318uscata0807.mp3,adjective
89636,cataphora,kəˈtæf.ər.ə,../audio/c/cdo1121uscata0821.mp3,noun
89641,cataphoric,ˌkæt̬.əˈfɔːr.ɪk,../audio/c/cdo1121uscata0822.mp3,adjective
89659,catapult,ˈkæt̬.ə.pʌlt,../audio/c/catapult.mp3,noun
89660,catapulted,ˈkæt̬.ə.pʌlt,../audio/c/catapult.mp3,verb
89663,catapulting,ˈkæt̬.ə.pʌlt,../audio/c/catapult.mp3,verb
89665,cataract,ˈkæt̬.ə.rækt,../audio/c/cataract.mp3,noun
89675,catarrh,kəˈtɑːr,../audio/c/uscastr009.mp3,noun
89695,catastrophe,kəˈtæs.trə.fi,../audio/c/catastrophe.mp3,noun
89697,catastrophic,ˌkæt̬.əˈstrɑː.fɪk,../audio/c/catastrophic.mp3,adjective
89699,catastrophically,ˌkæt̬.əˈstrɑː.fɪ.kəl.i,../audio/c/cdo0623uscata0418.mp3,adverb
89707,catatonic,ˌkæt̬.əˈtɑː.nɪk,../audio/c/uscastr010.mp3,adjective
89713,catawampus,ˌkæt̬.əˈwɑːm.pəs,../audio/c/cdo0319uscata0301.mp3,adjective
89723,catcall,ˈkæt.kɑːl,../audio/c/catcall.mp3,noun
89728,catch,kætʃ,../audio/c/catch.mp3,verb
89734,catcher,ˈketʃ.ɚ,../audio/c/catcher.mp3,noun
89739,catchy,ˈkætʃ.i,../audio/c/catchy.mp3,adjective
89744,catching,ˈkætʃ.ɪŋ,../audio/c/catching.mp3,adjective
89752,catchpenny,ˈkætʃˌpen.i,../audio/c/cdo0623uscatc0419.mp3,adjective
89754,catchphrase,ˈkætʃ.freɪz,../audio/c/uscastr012.mp3,noun
89765,catchup,ˈkætʃ.ʌp,../audio/c/cbedus01360.mp3,noun
89770,catchword,ˈkætʃ.wɝːd,../audio/c/catchword.mp3,noun
89789,catechism,ˈkæt̬.ə.kɪ.zəm,../audio/c/eus70721.mp3,noun
89823,category,ˈkæt̬.ə.ɡri,../audio/c/category.mp3,noun
89825,categoric,ˌkæt̬.əˈɡɔːr.ɪk,../audio/c/cdo1121uscate0825.mp3,adjective
89826,categorical,ˌkæt̬.əˈɡɔːr.ɪ.kəl,../audio/c/categorical.mp3,adjective
89827,categorically,ˌkæt̬.əˈɡɔːr.ɪ.kəl.i,../audio/c/uscastr013.mp3,adverb
89835,categorization,ˌkæt̬.ə.ɡə.rəˈzeɪ.ʃən,../audio/c/eus70722.mp3,noun
89837,categorize,ˈkæt̬.ə.ɡə.raɪz,../audio/c/categorize.mp3,verb
89838,categorized,ˈkæt̬.ə.ɡə.raɪz,../audio/c/categorize.mp3,verb
89842,categorizing,ˈkæt̬.ə.ɡə.raɪz,../audio/c/categorize.mp3,verb
89866,cater,ˈkeɪ.t̬ɚ,../audio/c/cater.mp3,verb
89875,catered,"",../audio/c/cbedus01366.mp3,adjective
89876,caterer,ˈkeɪ.t̬ɚ.ɚ,../audio/c/caterer.mp3,noun
89882,catering,ˈkeɪ.t̬ɚ.ɪŋ,../audio/c/cald4us0354.mp3,noun
89884,caterpillar,ˈkæt̬.ɚ.pɪl.ɚ,../audio/c/caterpillar.mp3,noun
89890,caterwaul,ˈkæt̬.ɚ.wɑːl,../audio/c/uscastr016.mp3,verb
89891,caterwauled,ˈkæt̬.ɚ.wɑːl,../audio/c/uscastr016.mp3,verb
89893,caterwauling,ˈkæt̬.ɚ.wɑː.lɪŋ,../audio/c/cdo0318uscate0809.mp3,noun
89905,catfish,ˈkæt.fɪʃ,../audio/c/catfish.mp3,noun
89909,catgut,ˈkæt.ɡʌt,../audio/c/uscastr017.mp3,noun
89931,catharsis,kəˈθɑːr.sɪs,../audio/c/eus70723.mp3,noun
89934,cathartic,kəˈθɑːr.tɪk,../audio/c/eus70724.mp3,adjective
89936,cathartically,kəˈθɑːr.t̬ɪ.kəl.i,../audio/c/cdo0623uscath0421.mp3,adverb
89953,cathedral,kəˈθiː.drəl,../audio/c/cathedral.mp3,noun
89972,catheter,ˈkæθ.ə.t̬ɚ,../audio/c/eus70725.mp3,noun
89978,catheterization,ˌkæθ.ə.t̬ɚ.əˈzeɪ.ʃən,../audio/c/cespus000186.mp3,noun
89979,catheterize,ˈkæθ.ə.t̬əˌraɪz,../audio/c/cespus000185.mp3,verb
89991,cathexis,kəˈθek.sɪs,../audio/c/cdo0623uscath0423.mp3,noun
90001,cathode,ˈkæθ.oʊd,../audio/c/uscastr020.mp3,noun
90015,catholic,ˈkæθ.əl.ɪk,../audio/c/catholic.mp3,adjective
90026,catholicism,kəˈθɑː.lə.sɪ.zəm,../audio/c/catholicism.mp3,noun
90055,cation,ˈkæt.aɪ.ən,../audio/c/eus40432.mp3,noun
90061,catkin,ˈkæt.kɪn,../audio/c/uscastr021.mp3,noun
90073,catmint,ˈkæt.mɪnt,../audio/c/cdo0623uscatm0424.mp3,noun
90076,catnap,ˈkæt.næp,../audio/c/catnap.mp3,noun
90079,catnapped,ˈkæt.næp,../audio/c/catnap.mp3,verb
90081,catnapping,ˈkæt.næp,../audio/c/catnap.mp3,verb
90084,catnip,ˈkæt.nɪp,../audio/c/cdo0318uscatn0814.mp3,noun
90134,catsup,ˈkæt.səp,../audio/c/eus70726.mp3,noun
90137,cattail,ˈkæt.teɪl,../audio/c/cdo0623uscatt0425.mp3,noun
90145,cattery,ˈkæt̬.ɚ.i,../audio/c/uscastr022.mp3,noun
90148,catty,ˈkæt̬.i,../audio/c/eus70728.mp3,adjective
90155,cattily,ˈkæt̬.ə.li,../audio/c/uscastr023.mp3,adverb
90158,cattiness,ˈkæt̬.i.nəs,../audio/c/uscastr024.mp3,noun
90164,cattle,ˈkæt̬.əl,../audio/c/eus70727.mp3,noun
90169,cattleya,ˈkæt.li.ə,../audio/c/cdo0623uscatt0426.mp3,noun
90179,catwalk,ˈkæt.wɑːk,../audio/c/catwalk.mp3,noun
90187,caucasian,kɑːˈkeɪ.ʒən,../audio/c/caucasian.mp3,adjective
90192,caucasus,ˈkɑː.kə.səs,../audio/c/cdo0318uscauc0817.mp3,noun
90197,caucus,ˈkɑː.kəs,../audio/c/eus70729.mp3,noun
90204,cauda,ˈkɑː.də,../audio/c/cespus000187.mp3,noun
90208,caudal,ˈkɔː.dəl,../audio/c/cespus000189.mp3,adjective
90238,caught,kɑːt,../audio/c/caught.mp3,verb
90242,caul,kɑːl,../audio/c/cdo0318uscaul0818.mp3,noun
90246,cauldron,ˈkɑːl.drən,../audio/c/uscastr025.mp3,noun
90265,cauliflower,ˈkɑː.ləˌflaʊ.ɚ,../audio/c/cauliflower.mp3,noun
90275,caulk,kɑːk,../audio/c/cdo0318uscaul0819.mp3,noun
90279,caulking,ˈkɑː.kɪŋ,../audio/c/cdo1121uscaul0834.mp3,noun
90316,causal,ˈkɑː.zəl,../audio/c/uscastr026.mp3,adjective
90318,causality,kɑːˈzæl.ə.t̬i,../audio/c/eus70730.mp3,noun
90320,causally,ˈkɑː.zəl.i,../audio/c/cdo0318uscaus0820.mp3,adverb
90325,causation,kɑːˈzeɪ.ʃən,../audio/c/uscastr028.mp3,noun
90330,causative,ˈkɑː.zə.t̬ɪv,../audio/c/eus70731.mp3,adjective
90331,causatively,ˈkɑː.zə.t̬ɪv.li,../audio/c/cdo0623uscaus0427.mp3,adverb
90336,cause,kɑːz,../audio/c/cause.mp3,noun
90337,caused,kɑːz,../audio/c/cause.mp3,verb
90341,causeless,ˈkɑːz.ləs,../audio/c/cdo0318uscaus0821.mp3,adjective
90352,causeway,ˈkɑːz.weɪ,../audio/c/causeway.mp3,noun
90358,causing,kɑːz,../audio/c/cause.mp3,verb
90363,caustic,ˈkɑː.stɪk,../audio/c/caustic.mp3,adjective
90365,caustically,ˈkɑː.stɪ.kəl.i,../audio/c/uscaust001.mp3,adverb
90396,cauterization,ˌkɑː.t̬ɚ.əˈzeɪ.ʃən,../audio/c/cdo1121uscaut0836.mp3,noun
90397,cauterize,ˈkɑː.t̬ɚ.aɪz,../audio/c/eus70732.mp3,verb
90398,cauterized,ˈkɑː.t̬ɚ.aɪz,../audio/c/eus70732.mp3,verb
90401,cauterizing,ˈkɑː.t̬ɚ.aɪz,../audio/c/eus70732.mp3,verb
90403,caution,ˈkɑː.ʃən,../audio/c/caution.mp3,noun
90404,cautionary,ˈkɑː.ʃən.er.i,../audio/c/uscaust003.mp3,adjective
90406,cautioned,ˈkɑː.ʃən,../audio/c/caution.mp3,verb
90410,cautioning,ˈkɑː.ʃən,../audio/c/caution.mp3,verb
90414,cautious,ˈkɑː.ʃəs,../audio/c/cautious.mp3,adjective
90415,cautiously,ˈkɑː.ʃəs.li,../audio/c/cautiously.mp3,adverb
90416,cautiousness,ˈkɑː.ʃəs.nəs,../audio/c/uscaust004.mp3,noun
90419,cava,ˈkɑː.və,../audio/c/usa31093.mp3,noun
90425,cavalcade,ˌkæv.əlˈkeɪd,../audio/c/uscaust005.mp3,noun
90431,cavalier,ˌkæv.əlˈɪr,../audio/c/cavalier.mp3,adjective
90440,cavalierly,ˌkæv.əˈlɪr.li,../audio/c/cdo0623uscava0428.mp3,adverb
90449,cavalry,ˈkæv.əl.ri,../audio/c/cavalry.mp3,noun
90451,cavalryman,ˈkæv.əl.ri.mən,../audio/c/uscaust006.mp3,noun
90460,cave,keɪv,../audio/c/cave.mp3,noun
90463,caveat,ˈkæv.i.æt,../audio/c/eus70734.mp3,noun
90478,caveman,ˈkeɪv.mæn,../audio/c/caveman.mp3,noun
90481,caver,ˈkeɪ.vɚ,../audio/c/cald4us0360.mp3,noun
90482,cavern,ˈkæv.ɚn,../audio/c/cavern.mp3,noun
90489,cavernoma,ˌkæv.ɚˈnoʊ.mə,../audio/c/cespus000190.mp3,noun
90490,cavernous,ˈkæv.ɚn.əs,../audio/c/cavernous.mp3,adjective
90491,cavernously,ˈkæv.ɚ.nəs.li,../audio/c/cdo0623uscave0429.mp3,adverb
90502,caviar,ˈkæv.i.ɑːr,../audio/c/eus70735.mp3,noun
90513,cavil,ˈkæv.əl,../audio/c/uscaust009.mp3,verb
90532,caving,ˈkeɪ.vɪŋ,../audio/c/cald4us0361.mp3,noun
90540,cavitation,ˌkæv.əˈteɪ.ʃən,../audio/c/cdo0318uscavi0824.mp3,noun
90543,cavity,ˈkæv.ə.t̬i,../audio/c/cavity.mp3,noun
90546,cavort,kəˈvɔːrt,../audio/c/cavort.mp3,verb
90547,cavorted,kəˈvɔːrt,../audio/c/cavort.mp3,verb
90550,cavorting,kəˈvɔːrt,../audio/c/cavort.mp3,verb
90553,cavum,ˈkeɪ.vəm,../audio/c/cespus000191.mp3,noun
90555,caw,kɑː,../audio/c/uscaust011.mp3,noun
90556,cawed,kɑː,../audio/c/uscaust011.mp3,verb
90557,cawing,kɑː,../audio/c/uscaust011.mp3,verb
90576,cb,ˌsiːˈbiː,../audio/c/uscaust013.mp3,noun
90577,cc,ˌsiːˈsiː,../audio/c/uscaust014.mp3,noun
90587,cd,ˌsiːˈdiː,../audio/c/uscaust016.mp3,noun
90591,ce,ˌsiːˈiː,../audio/c/cald4us0363.mp3,adverb
90594,cease,siːs,../audio/c/cease.mp3,verb
90595,ceased,siːs,../audio/c/cease.mp3,verb
90596,ceaseless,ˈsiːs.ləs,../audio/c/eus70739.mp3,adjective
90597,ceaselessly,ˈsiːs.ləs.li,../audio/c/usa30024.mp3,adverb
90600,ceasing,siːs,../audio/c/cease.mp3,verb
90647,cecum,ˈsiː.kəm,../audio/c/eus04652.mp3,noun
90650,cedar,ˈsiː.dɚ,../audio/c/cedar.mp3,noun
90658,cede,siːd,../audio/c/cede.mp3,verb
90659,ceded,siːd,../audio/c/cede.mp3,verb
90666,cedilla,səˈdɪl.ə,../audio/c/uscaust018.mp3,noun
90668,ceding,siːd,../audio/c/cede.mp3,verb
90701,ceilidh,ˈkeɪ.li,../audio/c/uscaust019.mp3,noun
90703,ceiling,ˈsiː.lɪŋ,../audio/c/ceiling.mp3,noun
90735,celeb,səˈleb,../audio/c/cus00355.mp3,noun
90739,celebrant,ˈsel.ə.brənt,../audio/c/uscaust020.mp3,noun
90741,celebrate,ˈsel.ə.breɪt,../audio/c/celebrate.mp3,verb
90742,celebrated,ˈsel.ə.breɪ.t̬ɪd,../audio/c/celebrated.mp3,adjective
90747,celebrating,ˈsel.ə.breɪt,../audio/c/celebrate.mp3,verb
90748,celebration,ˌsel.əˈbreɪ.ʃən,../audio/c/celebration.mp3,noun
90753,celebratory,ˌsel.əˈbreɪ.t̬ɚ.i,../audio/c/uscaust021.mp3,adjective
90759,celebrity,səˈleb.rə.t̬i,../audio/c/eus70741.mp3,noun
90767,celery,ˈsel.ɚ.i,../audio/c/celery.mp3,noun
90768,celeriac,səˈler.i.æk,../audio/c/uscaust022.mp3,noun
90771,celerity,səˈler.ə.t̬i,../audio/c/eus70742.mp3,noun
90777,celestial,sɪˈles.tʃəl,../audio/c/eus70743.mp3,adjective
90781,celestially,sɪˈles.tʃəl.i,../audio/c/cdo0623uscele0432.mp3,adverb
90791,celiac,ˈsiː.li.æk,"",noun
90795,celibacy,ˈsel.ə.bə.si,../audio/c/eus70744.mp3,noun
90799,celibate,ˈsel.ə.bət,../audio/c/celibate.mp3,adjective
90838,cell,sel,../audio/c/cell.mp3,noun
90842,cellar,ˈsel.ɚ,../audio/c/eus70745.mp3,noun
90862,celled, -seld,../audio/c/usa31096.mp3,suffix
90872,cellist,ˈtʃel.ɪst,../audio/c/cellist.mp3,noun
90875,cellmate,ˈsel.meɪt,../audio/c/uscaust024.mp3,noun
90877,cello,ˈtʃel.oʊ,../audio/c/cello.mp3,noun
90883,cellophane,ˈsel.ə.feɪn,../audio/c/cellophane.mp3,noun
90888,cellular,ˈsel.jə.lɚ,../audio/c/uscaust026.mp3,adjective
90905,cellulitis,ˌsel.jəˈlaɪ.t̬ɪs,../audio/c/cdo0622uscell0314.mp3,noun
90908,celluloid,ˈsel.jə.lɔɪd,../audio/c/celluloid.mp3,noun
90913,cellulose,ˈsel.jə.loʊs,../audio/c/eus75505.mp3,noun
90927,celosia,siːˈloʊ.ʒə,../audio/c/cdo0623uscelo0438.mp3,noun
90935,celsius,ˈsel.si.əs,../audio/c/celsius.mp3,noun
90936,celt,kelt,../audio/c/cdo0318uscelt0828.mp3,noun
90940,celtic,ˈkel.tɪk,../audio/c/uscaust028.mp3,adjective
90968,cement,səˈment,../audio/c/cement.mp3,noun
90971,cementation,ˌsiːˌmenˈteɪ.ʃən,../audio/c/cementation.mp3,noun
90973,cemented,səˈment,../audio/c/cement.mp3,verb
90978,cementing,səˈment,../audio/c/cement.mp3,verb
90992,cemetery,ˈsem.ə.ter.i,../audio/c/cemetery.mp3,noun
91034,cenotaph,ˈsen.ə.tɑːf,../audio/c/uscaust029.mp3,noun
91041,cenozoic,ˌsiː.nəˈzoʊ ɪk,../audio/c/cdo0623usceno0440.mp3,adjective
91045,censer,ˈsen.sɚ,../audio/c/cdo1121uscens0842.mp3,noun
91052,censor,ˈsen.sɚ,../audio/c/censor.mp3,noun
91055,censored,ˈsen.sɚ,../audio/c/censor.mp3,verb
91058,censoring,ˈsen.sɚ,../audio/c/censor.mp3,verb
91059,censorious,senˈsɔr.i.əs,../audio/c/cdo0318uscens0829.mp3,adjective
91060,censoriously,senˈsɔːr.i.əs.li,../audio/c/cdo0623uscens0441.mp3,adverb
91063,censorship,ˈsen.sɚ.ʃɪp,../audio/c/censorship.mp3,noun
91066,censurable,ˈsen.ʃɚ.ə.bəl,../audio/c/cdo0623uscens0442.mp3,adjective
91069,censure,ˈsen.ʃɚ,../audio/c/censure.mp3,noun
91070,censured,ˈsen.ʃɚ,../audio/c/censure.mp3,verb
91076,censuring,ˈsen.ʃɚ,../audio/c/censure.mp3,verb
91077,census,ˈsen.səs,../audio/c/census.mp3,noun
91081,cent,sent,../audio/c/cent.mp3,noun
91089,centaur,ˈsen.tɔːr,../audio/c/uscaust030.mp3,noun
91110,centenary,ˈsen.ten.er.i,../audio/c/eus70747.mp3,noun
91111,centenarian,ˌsen.t̬əˈner.i.ən,../audio/c/uscente001.mp3,noun
91119,centennial,senˈten.i.əl,../audio/c/cdo0318uscent0830.mp3,noun
91123,center,ˈsen.t̬ɚ,../audio/c/eus70754.mp3,noun
91131,centerfold,ˈsen.t̬ɚ.foʊld,../audio/c/eus70756.mp3,noun
91137,centerpiece,ˈsen.t̬ɚ.piːs,../audio/c/eus70757.mp3,noun
91159,centi,sen.t̬ə-,../audio/c/usa31097.mp3,prefix
91166,centigrade,ˈsen.t̬ə.ɡreɪd,../audio/c/eus70748.mp3,noun
91168,centigram,ˈsen.t̬ə.ɡræm,../audio/c/eus70749.mp3,noun
91173,centiliter,ˈsen.t̬əˌliːt̬ɚ,../audio/c/eus70750.mp3,noun
91175,centilitre,ˈsen.təˌliːt̬ɚ,../audio/c/eus70750.mp3,noun
91182,centimeter,ˈsen.t̬əˌmiː.t̬ɚ,../audio/c/eus70751.mp3,noun
91184,centimetre,ˈsen.t̬əˌmiː.t̬ɚ,../audio/c/eus70751.mp3,noun
91193,centipede,ˈsen.t̬ə.piːd,../audio/c/eus70752.mp3,noun
91210,central,ˈsen.trəl,../audio/c/central.mp3,adjective
91221,centralism,ˈsen.trə.lɪ.zəm,../audio/c/uscente006.mp3,noun
91225,centrality,senˈtræl.ə.t̬i,../audio/c/cdo0318uscent0840.mp3,noun
91227,centralization,ˌsen.trə.lə.ˈzeɪ.ʃən,../audio/c/uscld01676.mp3,noun
91228,centralize,ˈsen.trə.laɪz,../audio/c/centralize.mp3,verb
91229,centralized,"",../audio/c/cbedus01395.mp3,adjective
91233,centralizing,ˈsen.trə.laɪz,../audio/c/centralize.mp3,verb
91234,centrally,ˈsen.trə.li,../audio/c/centrally.mp3,adverb
91245,centre,ˈsen.t̬ɚ,../audio/c/eus70754.mp3,noun
91248,centred,"","",suffix
91250,centrefold,ˈsen.t̬ɚ.foʊld,../audio/c/eus70756.mp3,noun
91253,centrepiece,ˈsen.t̬ɚ.piːs,../audio/c/eus70757.mp3,noun
91259,centric,ˈsen.trɪk,../audio/c/cdo0623uscent0445.mp3,adjective
91269,centrifugal,senˈtrɪf.jə.ɡəl,../audio/c/uscente008.mp3,adjective
91280,centrifuge,ˈsen.trə.fjuːdʒ,../audio/c/uscente009.mp3,noun
91285,centring,ˈsen.t̬ɚ,../audio/c/eus70754.mp3,verb
91288,centripetal,senˈtrɪp.ə.t̬əl,../audio/c/uscente010.mp3,adjective
91298,centrism,ˈsen.trɪ.zəm,../audio/c/cdo1121uscent0844.mp3,noun
91300,centrist,ˈsen.trɪst,../audio/c/uscente011.mp3,adjective
91357,century,ˈsen.tʃər.i,../audio/c/century.mp3,noun
91365,centurion,senˈtʊr.i.ən,../audio/c/uscente012.mp3,noun
91372,cep,sep,../audio/c/cdo0319uscep0309.mp3,noun
91401,cephalic,səˈfæl.ɪk,../audio/c/cespus000195.mp3,adjective
91469,cephalopod,ˈsef.əl.ə.pɑːd,../audio/c/eus05397.mp3,noun
91525,ceramic,səˈræm.ɪk,../audio/c/ceramic.mp3,adjective
91529,ceramics,səˈræm.ɪks,../audio/c/ceramics.mp3,noun
91651,cereal,ˈsɪr.i.əl,../audio/c/cereal.mp3,noun
91660,cerebellar,ˌser.ɪˈbel.ɚ,../audio/c/cespus000196.mp3,adjective
91669,cerebellum,ˌser.əˈbel.əm,../audio/c/usb00300.mp3,noun
91672,cerebral,ˈser.ə.brəl,../audio/c/cerebral.mp3,adjective
91678,cerebrally,səˈriː.brəl.i,../audio/c/cdo0123uscere0425.mp3,adverb
91686,cerebration,ˌser.əˈbreɪ.ʃən,../audio/c/uscente014.mp3,noun
91728,cerebrospinal,səˌriː.broʊˈspaɪ.nəl,../audio/c/cespus000201.mp3,adjective
91734,cerebrovascular,səˌriː.broʊˈvæs.kjə.lɚ,../audio/c/cespus000202.mp3,adjective
91736,cerebrum,səˈriː.brəm,../audio/c/eus70759.mp3,noun
91744,ceremony,ˈser.ə.mə.ni,../audio/c/eus75507.mp3,noun
91745,ceremonial,ˌser.ɪˈmoʊ.ni.əl,../audio/c/eus75506.mp3,adjective
91750,ceremonially,ˌser.ɪˈmoʊ.ni.ə.li,../audio/c/uscente017.mp3,adverb
91755,ceremonious,ˌser.əˈmoʊ.ni.əs,../audio/c/uscente018.mp3,adjective
91756,ceremoniously,ˌser.əˈmoʊ.ni.əs.li,../audio/c/uscente019.mp3,adverb
91762,ceres,ˈsɪr.iːz,../audio/c/cdo0318uscere0848.mp3,noun
91800,cerise,səˈriːs,../audio/c/uscente020.mp3,noun
91851,cert,sɝːt,../audio/c/uscente021.mp3,noun
91852,certain,ˈsɝː.tən,../audio/c/eus70760.mp3,adjective
91855,certainly,ˈsɝː.tən.li,../audio/c/certainly.mp3,adverb
91857,certainty,ˈsɝː.tən.ti,../audio/c/eus70761.mp3,noun
91865,certify,ˈsɝː.t̬ə.faɪ,../audio/c/certify.mp3,verb
91867,certifiable,ˈsɝː.t̬ə.faɪ.ə.bəl,../audio/c/uscente022.mp3,adjective
91869,certifiably,ˈsɝː.t̬ə.faɪ.ə.bli,../audio/c/cdo0123uscert0426.mp3,adverb
91870,certificate,sɚˈtɪf.ə.kət,../audio/c/cdo0318uscert0849.mp3,noun
91871,certificated,sɚˈtɪf.ɪ.keɪ.t̬ɪd,../audio/c/cdo0318uscert0850.mp3,adjective
91874,certification,ˌsɜ˞ː.t̬ə.fɪˈkeɪ.ʃən,../audio/c/cdo0318uscert0851.mp3,noun
91879,certified,ˈsɝː.t̬ə.faɪd,../audio/c/certified.mp3,adjective
91883,certifying,ˈsɝː.t̬ə.faɪ,../audio/c/certify.mp3,verb
91889,certitude,ˈsɝː.t̬ə.tuːd,../audio/c/eus70763.mp3,noun
91896,cerulean,səˈruː.li.ən,../audio/c/eus05420.mp3,adjective
91926,cervelat,ˈsɝː.və.læt,../audio/c/cdo0123uscerv0428.mp3,noun
91930,cervical,ˈsɝː.vɪ.kəl,../audio/c/cespus000203.mp3,adjective
91963,cervine,ˈsɜ˞ːvaɪn,../audio/c/cdo0318uscerv0853.mp3,adjective
91966,cervix,ˈsɝː.vɪks,../audio/c/cervix.mp3,noun
91981,cesium,ˈsiːzi.əm,../audio/c/eus05428.mp3,noun
91991,cessation,sesˈeɪ.ʃən,../audio/c/cessation.mp3,noun
92001,cession,ˈseʃ.ən,../audio/c/cdo0623uscess0447.mp3,noun
92010,cesspit,ˈses.pɪt,../audio/c/uscente027.mp3,noun
92012,cesspool,ˈses.puːl,../audio/c/cdo0318uscess0854.mp3,noun
92014,cest,"",../audio/c/cbedus01424.mp3,noun
92049,cetacean,sɪˈteɪ.ʃən,../audio/c/uscente029.mp3,noun
92098,ceviche,səˈviː.tʃeɪ,../audio/c/cdo0318uscevi0855.mp3,noun
92103,cf,siːˈef,../audio/c/cus00358.mp3,noun
92104,cfd,"",../audio/c/cbedus01429.mp3,noun
92106,cfi,"",../audio/c/cbedus01430.mp3,noun
92108,cfs,ˈsiːˌefˈes,../audio/c/cespus000207.mp3,noun
92151,chad,tʃæd,../audio/c/usa31099.mp3,noun
92159,chador,ˈtʃɑː.dɚ,../audio/c/usa31100.mp3,noun
92205,chafe,tʃeɪf,../audio/c/chafe.mp3,verb
92206,chafed,tʃeɪf,../audio/c/chafe.mp3,verb
92214,chaff,tʃæf,../audio/c/usceylo008.mp3,noun
92227,chaffinch,ˈtʃæf.ɪntʃ,../audio/c/usceylo009.mp3,noun
92240,chafing,tʃeɪf,../audio/c/chafe.mp3,verb
92249,chagrin,ˈʃæɡ.rɪn,../audio/c/chagrin.mp3,noun
92250,chagrined,ˈʃæɡ.rɪnd,../audio/c/usa30027.mp3,adjective
92259,chai,tʃaɪ,../audio/c/cald4us0367.mp3,noun
92265,chain,tʃeɪn,../audio/c/chain.mp3,noun
92270,chained,tʃeɪn,../audio/c/chain.mp3,verb
92274,chaining,tʃeɪn,../audio/c/chain.mp3,verb
92285,chains,"","",phrase
92293,chayote,tʃeɪˈoʊ.t̬i,../audio/c/cdo0318uschay0871.mp3,noun
92297,chaired,tʃer,../audio/c/uscld01833.mp3,verb
92299,chairing,tʃer,../audio/c/uscld01833.mp3,verb
92303,chairlift,ˈtʃer.lɪft,../audio/c/usa32102.mp3,noun
92306,chairman,ˈtʃer.mən,../audio/c/uscld01834.mp3,noun
92312,chairmanship,ˈtʃer.mən.ʃɪp,../audio/c/chairmanship.mp3,noun
92318,chairperson,ˈtʃerˌpɝː.sən,../audio/c/cdo0318uschai0857.mp3,noun
92323,chairwoman,ˈtʃerˌwʊm.ən,../audio/c/uscld01835.mp3,noun
